"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-01","2023","11","01","","5.8","","-2.6","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","33","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-02","2023","11","02","","10.9","","1.5","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","21","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-03","2023","11","03","","15.6","","6.0","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","","","25","","64",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-04","2023","11","04","","11.0","","6.3","","8.7","","9.3","","0.0","","2.6","","0.0","","2.6","","","","26","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-05","2023","11","05","","10.4","","2.1","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-06","2023","11","06","","13.4","","7.2","","10.3","","7.7","","0.0","","4.8","","0.0","","4.8","","","","15","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-07","2023","11","07","","13.0","","-0.7","","6.2","","11.8","","0.0","","0.0","T","0.0","","0.0","T","","","31","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-08","2023","11","08","","3.7","","-3.2","","0.3","","17.7","","0.0","","18.4","","2.0","","20.4","","","","10","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-09","2023","11","09","","11.6","","3.5","","7.6","","10.4","","0.0","","3.6","","0.0","","3.6","","","","26","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-10","2023","11","10","","11.2","","0.5","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","27","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-11","2023","11","11","","3.6","","-0.4","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-12","2023","11","12","","5.3","","-0.7","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-13","2023","11","13","","14.5","","2.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","30","","57",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-14","2023","11","14","","9.5","","3.1","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-15","2023","11","15","","14.9","","2.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","23","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-16","2023","11","16","","12.0","","1.1","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-17","2023","11","17","","14.5","","1.3","","7.9","","10.1","","0.0","","1.0","","0.0","","1.0","","","","32","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-18","2023","11","18","","8.9","","-3.2","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","","","23","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-19","2023","11","19","","7.0","","-2.0","","2.5","","15.5","","0.0","","0.4","","0.0","","0.4","","","","30","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-20","2023","11","20","","1.7","","-5.6","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","","11","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-21","2023","11","21","","5.7","","0.8","","3.3","","14.7","","0.0","","11.4","","0.0","","11.4","","","","10","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-22","2023","11","22","","7.3","","0.5","","3.9","","14.1","","0.0","","2.2","","0.0","","2.2","","","","33","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-23","2023","11","23","","7.3","","0.5","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","33","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-24","2023","11","24","","0.9","","-4.5","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","","","33","","43",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-25","2023","11","25","","3.9","","-5.1","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-26","2023","11","26","","6.4","","-1.3","","2.6","","15.4","","0.0","","6.6","","0.0","","6.6","","","","24","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-27","2023","11","27","","3.3","","-4.8","","-0.8","","18.8","","0.0","","0.0","","0.4","","0.4","","0","T","26","","56",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-28","2023","11","28","","-0.9","","-6.0","","-3.5","","21.5","","0.0","","0.0","","0.4","","0.4","","0","T","30","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-29","2023","11","29","","0.4","","-4.6","","-2.1","","20.1","","0.0","","0.0","","0.4","","0.4","","0","T","23","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-11-30","2023","11","30","","10.4","","-2.2","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","23","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-01","2023","12","01","","9.1","","0.2","","4.7","","13.3","","0.0","","4.7","","2.4","","9.5","","0","T","36","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-02","2023","12","02","","3.1","","1.1","","2.1","","15.9","","0.0","","4.4","","0.0","","4.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-03","2023","12","03","","3.0","","0.7","","1.9","","16.1","","0.0","","3.4","","0.0","","3.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-04","2023","12","04","","3.3","","0.2","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","","","32","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-05","2023","12","05","","2.5","","-0.3","","1.1","","16.9","","0.0","","0.2","","0.4","","0.6","","0","T","29","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-06","2023","12","06","","0.5","","-4.1","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-07","2023","12","07","","4.5","","-0.8","","1.9","","16.1","","0.0","","1.8","","4.0","","4.8","","3","","26","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-08","2023","12","08","","7.6","","3.3","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","10","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-09","2023","12","09","","13.1","","7.0","","10.1","","7.9","","0.0","","6.6","","0.0","","6.6","","","","20","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-10","2023","12","10","","9.9","","0.5","","5.2","","12.8","","0.0","","0.8","","0.0","","0.8","","","","26","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-11","2023","12","11","","2.7","","-0.5","","1.1","","16.9","","0.0","","0.0","","0.0","T","0.0","T","","","30","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-12","2023","12","12","","5.6","","-1.5","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","26","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-13","2023","12","13","","3.1","","-4.4","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","","","28","","56",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-14","2023","12","14","","5.4","","-4.9","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-15","2023","12","15","","12.7","","2.8","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","28","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-16","2023","12","16","","6.7","","3.2","","5.0","","13.0","","0.0","","0.4","","0.0","","0.4","","","","11","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-17","2023","12","17","","7.1","","3.9","","5.5","","12.5","","0.0","","10.9","","0.0","","10.9","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-18","2023","12","18","","6.4","","-2.6","","1.9","","16.1","","0.0","","1.6","","0.4","","1.8","","0","T","33","","70",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-19","2023","12","19","","-0.7","","-4.5","","-2.6","","20.6","","0.0","","0.0","","0.2","","0.2","","0","T","33","","60",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-20","2023","12","20","","3.8","","-1.5","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","T","25","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-21","2023","12","21","","2.3","","-4.7","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","","","10","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-22","2023","12","22","","0.6","","-4.9","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-23","2023","12","23","","4.3","","-0.5","","1.9","","16.1","","0.0","","7.7","","0.0","","7.7","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-24","2023","12","24","","4.7","","2.1","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-25","2023","12","25","","6.8","","3.1","","5.0","","13.0","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-26","2023","12","26","","7.4","","2.9","","5.2","","12.8","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-27","2023","12","27","","8.2","","6.3","","7.3","","10.7","","0.0","","13.7","","0.0","","13.7","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-28","2023","12","28","","7.7","","5.8","","6.8","","11.2","","0.0","","5.5","","0.0","","5.5","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-29","2023","12","29","","6.4","","1.3","","3.9","","14.1","","0.0","","5.0","","0.0","","5.0","","","","35","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-30","2023","12","30","","1.3","","-0.9","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","","","34","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-12-31","2023","12","31","","1.4","","-1.6","","-0.1","","18.1","","0.0","","0.0","","2.4","","2.4","","0","T","","M","","M"
